,0,1,2
434,22.043827,1.7205045,19.498024
435,22.462372,2.081251,19.727802
436,22.003311,2.1511018,19.74435
437,20.529963,1.5315759,18.55169
438,18.90573,0.36052108,17.3541
439,18.799704,0.42991424,17.313572
440,19.25223,0.45939898,18.074913
441,21.095993,1.2249935,19.263723
442,23.29382,1.8920524,20.775328
443,22.265495,1.5642612,20.212107
444,22.422588,1.1659591,20.395681
445,21.35992,0.9330318,19.318514
446,21.79242,1.294915,19.140465
447,21.914295,1.5381801,19.888206
448,22.14016,1.2448261,19.915531
449,21.954268,1.0761297,19.698185
450,23.314072,2.0088031,20.958092
451,22.338547,1.2412736,19.822432
452,19.191242,0.15717004,18.122648
453,21.07899,0.68202376,18.929342
454,22.161976,1.2409961,19.79511
455,22.958454,1.3162563,19.602608
456,22.273064,1.0134256,20.090805
457,21.656498,0.8950002,19.710835
458,22.735619,1.4985139,20.535307
459,21.005697,0.9964349,18.958021
460,23.49464,1.7749107,21.076525
461,21.876238,0.9913013,19.416914
462,22.784027,1.2925231,20.942072
463,22.798843,1.4730966,20.608261
464,23.20185,1.1776884,20.859299
465,23.310051,1.4092529,21.265802
466,18.874905,0.0,17.369959
467,23.18704,1.1892135,21.434923
468,23.701822,2.2508762,20.609213
469,22.681698,0.6736686,20.608084
470,24.327625,3.2635076,20.642
471,20.826681,0.04826902,19.069118
472,23.179106,1.3113782,20.237383
473,22.857414,0.6264217,20.852648
474,22.850552,0.74870276,20.18365
475,20.381016,0.059234366,18.018785
476,22.128468,0.39887023,20.505228
477,23.334375,1.2217062,20.533003
478,22.80527,0.9899843,20.132462
479,22.77832,0.59613967,20.21968
480,22.483116,0.6828325,19.79994
481,21.667698,0.23348306,20.027401
482,23.63876,0.8844049,21.236752
483,22.679478,0.38520026,20.323908
484,24.84705,1.9083145,22.12868
485,20.117706,0.0,19.261797
486,22.213194,0.0,19.741625
487,22.477377,0.020561919,19.882898
488,20.28144,0.11736654,19.413273
489,20.257486,0.0,19.250402
490,21.38944,0.056524023,20.001345
491,22.840635,0.0,19.759184
492,22.747307,0.09405683,20.697136
493,21.964417,0.0,20.542723
494,16.160408,24.307568,0.0
495,18.001863,27.417015,1.6345804
496,18.053873,27.645378,1.556145
