,0,1,2
433,52.598404,28.361301,52.97858
434,55.267494,29.621683,57.30252
435,53.373627,28.693314,54.14118
436,55.778423,29.969927,58.005913
437,52.002705,27.453844,55.095684
438,47.47975,25.055836,49.982723
439,51.990807,27.456041,55.08049
440,53.95526,28.739067,56.310894
441,53.78978,28.574177,57.249645
442,53.15604,28.45381,54.54662
443,50.095455,26.697632,51.600178
444,48.26065,25.698689,50.14063
445,50.03562,26.599148,51.526657
446,61.967037,33.86034,57.908665
447,52.754677,28.294594,53.79113
448,56.037247,30.301838,54.441925
449,52.399292,28.08976,52.294655
450,51.190117,27.435339,52.39813
451,51.89788,27.83168,52.62218
452,52.939888,28.416851,52.420197
453,53.113464,28.239239,55.912548
454,50.698833,27.156166,51.276855
455,51.642784,27.765833,52.032482
456,55.157227,29.78308,58.47434
457,56.391045,30.519775,54.418427
458,55.45177,29.939426,56.527435
459,61.03936,33.041042,60.254314
460,50.521164,26.79258,53.579823
461,50.4312,27.001492,51.373055
462,52.88419,28.466871,52.876705
463,51.56185,27.610073,52.311153
464,51.949898,28.000097,52.54021
465,51.606354,27.767014,51.999855
466,56.68032,30.650934,55.09918
467,57.687115,31.179329,55.5742
468,56.458908,30.558514,54.504017
469,49.382095,26.2888,51.72529
470,61.82773,33.361908,61.77964
471,55.00144,29.600124,54.918594
472,59.402203,32.393105,56.519146
473,55.579002,30.127724,54.15942
474,55.358288,29.931961,54.740715
475,52.43385,28.34668,52.155235
476,52.202637,28.195038,52.57651
477,57.074883,30.766262,56.767124
478,51.26433,27.489756,52.11181
479,56.85802,30.616774,58.95094
480,62.763317,34.195942,61.846447
481,51.979107,28.042221,52.40689
482,53.934387,29.00441,56.750496
483,56.646225,30.419426,58.842796
484,51.925232,27.975689,52.22844
485,54.60099,29.442863,53.821815
486,61.158043,33.04485,60.862926
487,58.569958,31.647848,60.410137
488,55.855057,29.973999,58.296978
489,55.986076,30.006731,58.4527
490,55.36155,29.984022,54.175556
491,56.22817,30.129501,58.481525
492,58.99775,32.34558,56.52534
493,60.29042,33.085598,57.386353
494,55.199253,29.62648,56.81487
495,56.653065,30.440664,59.5778
496,54.494064,29.1577,56.078304
497,65.41857,35.408783,64.49667
498,50.94159,27.276888,52.71379
499,57.229683,30.64032,59.13187
500,54.175385,28.951805,54.258556
501,53.067753,28.636478,53.36604
502,55.040478,29.90007,55.296333
503,58.112663,31.495754,58.79035
504,57.928913,31.178741,59.481537
505,52.080654,28.134478,52.703384
506,54.38216,29.290009,55.95042
507,54.83582,29.60803,56.100048
508,57.933205,31.070236,59.494236
509,58.95881,31.637342,60.689835
510,55.63752,30.095915,57.151474
511,54.241463,29.228489,54.272423
512,52.541206,28.357792,53.354683
513,58.997795,31.862494,60.697155
514,56.65741,30.609938,59.12158
515,57.25305,30.755356,57.906597
516,51.873657,27.90014,53.266495
517,56.1905,30.448986,57.88124
518,55.2309,29.617376,55.411495
519,62.01277,33.09586,63.185795
520,48.25659,18.92181,50.621075
521,50.137466,19.667538,52.160915
522,49.308952,19.22609,52.19575
523,49.031086,19.229694,51.99838
524,50.776672,19.654285,54.07301
525,48.764793,19.008093,50.6087
526,49.328598,19.237827,52.222034
527,49.39196,19.253147,52.252216
528,50.25974,19.63327,52.001575
529,49.46359,19.29282,52.30387
530,51.673897,19.970598,54.910374
531,50.585556,19.898426,52.101597
532,48.75574,19.09316,51.12768
533,54.137123,20.754644,57.799282
534,51.087193,20.05679,52.62877
535,50.617424,20.041977,52.263042
536,53.198254,20.465458,56.876423
537,52.377617,20.2546,55.725613
538,49.028137,19.078678,51.349438
539,54.4443,21.82973,53.523903
540,54.25291,21.127878,56.770763
541,52.515038,20.340282,55.47434
542,55.468292,22.062002,55.340595
543,51.207966,20.074825,52.48461
544,52.84143,20.381481,56.77419
545,52.23352,20.572338,53.338364
546,52.964348,21.126266,53.03991
547,59.414375,23.053982,60.975933
548,53.901833,21.457396,53.70247
549,59.08503,23.375652,57.21298
550,52.635128,20.931866,53.05051
551,51.953636,20.48729,52.669876
552,56.709675,22.670376,54.74543
553,53.527058,21.350258,53.206837
554,60.68655,23.71434,60.785408
555,53.59858,21.270557,53.648396
556,61.11723,23.810678,61.148808
557,56.240227,22.46381,54.45893
558,56.820515,22.059872,59.152363
559,59.646385,23.214348,60.190273
560,55.922337,22.146978,55.05037
561,57.77782,22.434416,59.881546
562,55.395214,21.836384,55.629997
563,57.705288,23.004745,55.852425
564,53.49402,21.232239,53.621143
565,54.63386,21.799963,54.026405
566,58.554104,22.94667,59.776222
567,56.730167,22.58487,55.409435
568,54.401485,21.193192,56.564114
569,54.80352,21.334427,57.44815
570,59.20367,23.164364,60.04833
571,61.187843,23.87331,61.388275
572,53.77218,20.944681,56.201855
573,55.47418,21.672361,57.61896
574,55.85214,21.658684,58.807716
575,54.242153,21.00631,58.193848
576,58.02759,22.893944,58.299026
577,58.1408,22.659225,59.872486
578,53.71805,21.134624,54.131283
579,55.076267,21.527893,56.72106
580,50.358887,19.53902,52.960552
581,57.97143,22.615526,60.044186
582,60.45339,23.593128,62.04499
583,56.125893,21.919294,58.280415
584,58.162453,22.69146,61.492638
585,56.115086,22.194494,55.421627
586,59.31865,22.887234,60.928677
587,27.112183,35.518066,24.304995
588,26.931742,36.985214,25.24102
589,26.836895,37.074444,25.167854
590,26.6395,36.961903,24.893305
591,26.925259,37.44369,25.31697
592,27.037146,37.54913,25.362942
593,27.326038,38.347473,25.746681
594,26.702393,37.009567,24.931494
595,26.83942,37.13895,24.838951
596,27.127987,37.30402,25.427942
597,28.046333,36.455555,24.909733
598,27.344574,37.001884,24.713345
599,31.295687,43.940678,30.0929
600,27.104118,37.74445,25.009804
601,29.086891,42.637012,28.226377
602,26.86133,37.02178,24.707237
603,28.623571,40.299065,27.301773
604,30.015032,43.025867,28.244461
605,27.396023,38.573185,25.805916
606,27.903702,38.871773,26.262243
607,27.729908,39.23386,26.21418
608,29.651062,43.478107,28.517036
609,29.978584,40.018974,27.978668
610,28.976776,40.602894,26.934029
611,28.00562,38.931805,25.971176
612,28.98307,39.176624,26.470638
613,31.0386,42.41481,28.80646
614,27.471405,38.66227,25.567898
615,30.203072,43.501736,28.93514
616,28.114056,38.478294,25.418964
617,33.760975,41.86681,30.38841
618,28.307034,40.218586,26.33297
619,27.951515,39.438133,26.191765
620,28.477783,40.93153,27.1604
621,29.654095,41.98914,28.516533
622,28.577007,40.91195,27.313732
623,34.444283,41.05869,31.370377
624,33.79816,44.169277,31.016445
625,30.888252,43.537052,28.875546
626,32.340923,41.539585,29.77972
627,30.790146,43.6677,28.448498
628,33.01197,45.682133,31.452126
629,31.25601,40.487858,28.117378
630,32.85344,42.423885,29.931664
631,32.7658,42.925556,29.784521
632,30.139534,42.808598,28.20252
633,30.588562,41.219456,28.298502
634,29.018585,41.719696,27.24339
635,29.248367,39.84508,26.444952
636,33.901592,43.140987,30.982933
637,30.568798,43.368114,28.952559
638,35.932346,47.820755,34.00513
639,29.125835,40.50385,26.821022
640,30.878544,41.70624,28.54872
641,34.057205,43.947956,31.26609
642,31.199553,44.418602,29.532436
643,29.374615,40.031773,26.798702
644,31.493183,41.015285,28.35225
645,29.500614,42.39693,28.40643
646,28.442144,39.017612,25.799511
647,30.528025,43.347855,28.272728
648,30.18107,43.746914,28.19918
649,31.426064,40.85666,28.362316
650,29.5504,40.493877,26.925018
651,33.456753,43.46419,30.60238
652,34.13878,42.469482,31.026726
653,33.894283,42.699753,30.960823
654,33.52577,43.621113,30.718014
655,31.459534,45.36285,29.897778
656,28.782215,41.13469,26.482399
657,28.367313,41.31632,26.804138
658,35.920525,43.752895,31.733181
659,35.436073,43.61328,32.314106
660,31.135656,45.200127,29.55426
661,28.12437,39.902264,25.95082
662,30.89708,44.49158,28.874989
663,32.999474,42.37676,29.906149
664,31.030619,44.960285,29.29335
665,30.200596,41.84682,27.944729
666,30.458574,44.213715,28.261763
667,30.8286,40.869755,27.921562
668,33.937393,45.3713,31.580187
669,34.897507,43.549053,31.414492
670,33.90496,46.640873,32.11659
671,32.826588,45.09036,30.50814
672,42.713196,47.384857,38.52206
673,33.719326,42.614597,30.66367
674,32.95668,44.05333,30.248735
675,36.842083,46.656605,33.14197
676,26.805862,36.33408,23.238968
677,30.876324,42.582905,28.95128
678,25.269285,33.26309,21.163635
679,33.891876,43.736755,30.94546
680,35.34024,44.01658,31.725576
681,31.862856,45.105133,29.999016
682,32.6806,46.23553,31.010315
683,36.405952,44.481216,32.24234
684,32.32168,45.73017,30.907253
685,32.744915,46.284817,30.57801
686,37.373726,47.082294,33.50756
687,44.338684,48.221317,39.71905
688,34.83721,43.090244,31.743008
689,29.598728,40.85749,27.231403
690,33.408127,46.166492,31.314459
691,33.97135,44.37083,31.096378
692,28.95525,40.28901,25.85079
693,39.3633,46.75468,35.241592
694,34.475548,46.689274,32.159184
695,35.839195,44.22069,31.762371
696,35.19136,44.83079,31.5641
697,41.97123,48.013508,37.696686
698,33.524483,46.95877,32.100605
699,37.26271,46.61793,33.733677
700,39.715523,49.041897,35.84915
701,37.345783,45.139713,33.155014
702,34.274048,46.761723,31.903141
703,32.403934,44.74722,29.792795
704,30.73713,42.045494,28.06908
705,29.765934,42.8306,28.407915
706,35.20848,43.85729,31.189098
707,35.835728,45.821095,32.516182
708,33.515106,43.57247,30.278555
709,30.052803,43.088436,28.67278
710,33.003735,43.39757,30.239925
711,35.397743,44.290703,31.337421
712,34.162086,43.031704,30.424465
713,43.73333,51.615337,40.374672
714,36.51415,44.48039,32.231106
715,41.877922,48.07832,36.661945
716,30.069181,43.067966,28.601944
717,31.366695,43.790127,28.551487
718,31.000088,43.693226,29.083138
719,32.217487,43.567707,29.284927
720,30.715748,43.347416,28.695513
721,32.685684,45.258663,30.252338
722,32.030983,43.770725,29.312086
723,34.23652,45.748646,30.852276
724,32.19008,45.35816,30.624851
725,12.568597,0.0,1.7540612
726,13.846953,0.0,1.5048349
727,13.33974,0.0,1.1065044
728,11.8492565,0.0,0.8308323
729,11.330014,0.0,0.48116332
730,11.983647,0.0,0.5213142
731,12.586388,0.0,0.7737487
732,11.693291,0.0,0.59566265
733,11.133826,0.0,0.4361964
734,12.43934,0.0,0.712524
735,13.7712965,0.0,1.2536335
736,11.922593,0.0,0.71725184
737,11.409095,0.0,0.47502834
738,11.774081,0.0,0.684526
739,11.848924,0.0,0.5480619
740,13.561841,0.0,1.1306345
741,11.516827,0.0,0.4912308
742,11.755679,0.0,0.631759
743,11.713504,0.0,0.5502108
744,12.274725,0.0,0.7181633
745,10.591961,0.0,0.0
746,11.305936,0.0,0.33416325
747,10.450906,0.0,0.0
748,12.569867,0.0,0.6872478
749,14.128125,0.0,1.2353466
750,12.210838,0.0,0.57197505
751,11.648785,0.0,0.49005753
752,12.841445,0.0,0.75438505
753,10.913371,0.0,0.0901888
754,10.468214,0.0,0.0
755,10.64622,0.0,0.0
756,12.509547,0.0,0.8227342
757,12.004247,0.0,0.5668779
758,12.057684,0.0,0.63384134
759,11.209054,0.0,0.30053312
760,11.916511,0.0,0.6121653
761,12.162114,0.0,0.7003513
762,12.367576,0.0,0.0
763,12.424069,0.0,0.7673026
764,11.642018,0.0,0.4304343
765,11.067057,0.0,0.22903448
766,11.894008,0.0,0.5430427
767,12.0263815,0.0,0.57299834
768,11.442367,0.0,0.30975777
769,10.475346,0.0,0.0
770,12.185985,0.0,0.5370758
771,11.987468,0.0,0.5678585
772,11.636127,0.0,0.3789063
773,11.832263,0.0,0.46414572
774,11.574903,0.0,0.3422516
775,10.494399,0.0,0.0
776,10.90015,0.0,0.0
777,11.354299,0.0,0.22383457
778,11.206417,0.0,0.17019588
779,10.832339,0.0,0.0
780,12.163605,0.0,0.48531777
781,10.74087,0.0,0.0
782,11.17921,0.0,0.047029555
783,11.081171,0.0,0.0
784,10.65738,0.0,0.0
785,11.896268,0.0,0.0
786,11.432608,0.0,0.0
787,10.719838,0.0,0.0
788,11.072867,0.0,0.0
789,11.4043665,0.0,0.18568927
790,10.864606,0.0,0.0
791,10.994895,0.0,0.0
792,17.097748,34.922134,16.021435
793,17.432663,35.858128,16.115482
794,16.888563,34.767704,15.450138
795,16.17561,35.163975,14.5160885
796,16.798756,34.561153,15.498124
797,17.005732,35.085423,15.547594
798,17.185251,35.44508,15.735439
799,17.60352,36.392246,16.350235
800,19.186054,38.617275,18.173594
801,17.413754,36.30621,16.338009
802,17.021664,35.26377,15.687088
803,17.1903,35.905304,15.741558
804,17.06846,36.264,15.445469
805,17.003155,35.286877,15.7313595
806,18.985401,38.746063,17.997347
807,17.134188,35.791718,15.819298
808,17.7223,37.358482,16.485422
809,17.84584,37.37304,16.169235
810,17.061934,37.013237,15.434867
811,18.782095,38.790554,18.025919
812,18.206816,37.717625,16.944433
813,16.703026,36.872593,15.433556
814,18.66631,39.31338,17.568813
815,17.265152,37.72412,15.432108
816,16.580357,39.754417,16.966578
817,18.171894,38.647285,16.597845
818,17.707956,37.69299,17.195747
